,보호소이름,상세주소,주소,위도,경도
761,베스트동물병원,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ","인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",0.0,0.0
762,진도군임시보호소,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,0.0,0.0
763,진도군임시보호소,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,0.0,0.0
764,베스트동물병원,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ","인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",0.0,0.0
765,최종주동물병원,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ","충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",0.0,0.0
766,최종주동물병원,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ","충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원) ",0.0,0.0
767,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
768,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
769,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
770,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
771,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
772,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
773,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
774,하동군유기동물보호소,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,0.0,0.0
775,하동군유기동물보호소,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,0.0,0.0
776,영천유기동물보호센터,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ","경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",0.0,0.0
777,영천유기동물보호센터,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ","경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",0.0,0.0
778,영천유기동물보호센터,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ","경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",0.0,0.0
779,영천유기동물보호센터,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ","경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",0.0,0.0
780,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
781,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
782,유기동물임시보호센터,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,0.0,0.0
783,유기동물임시보호센터,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,0.0,0.0
784,유기동물임시보호센터,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,0.0,0.0
785,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
786,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
787,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
788,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
789,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
790,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
791,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
792,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
793,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
794,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
795,(사)하얀비둘기,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 강서구 제도로 726 (강동동) ,35.2145482,128.9352717
796,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
797,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
798,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
799,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
800,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
801,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
802,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
803,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
804,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
805,산청동물보호센터,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍) ,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍) ,0.0,0.0
806,유기동물및관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,0.0,0.0
807,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
808,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
809,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
810,진해유기동물보호소,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,0.0,0.0
811,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
812,상주시 동물보호센터,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도 상주시 청리면 남상주로 1205-59  ,36.3305601,128.1237081
813,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
814,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
815,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
816,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
817,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
818,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
819,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
820,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
821,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
822,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
823,영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,0.0,0.0
824,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도 해남군 해남읍 용머리길 14-37  ,34.563169,126.5846114
825,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
826,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
827,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
828,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
829,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
830,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
831,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
832,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
833,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
834,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
835,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
836,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
837,금일동물보호센터,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,0.0,0.0
838,금일동물보호센터,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,0.0,0.0
839,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
840,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
841,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,충청남도 아산시 환경공원로 158 (배미동) ,0.0,0.0
842,보령시유기동물보호소,충청남도 보령시 녹문3길 7 (내항동) ,충청남도 보령시 녹문3길 7 (내항동) ,0.0,0.0
843,공주시 동물보호소,충청남도 공주시 우성면 내산목천길 52-15  ,충청남도 공주시 우성면 내산목천길 52-15  ,0.0,0.0
844,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
845,광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,0.0,0.0
846,광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,0.0,0.0
847,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터","경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",0.0,0.0
848,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터","경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",0.0,0.0
849,24시아이동물메디컬,경기도 부천시 오정구 소사로 779 (원종동) 201호,경기도 부천시 오정구 소사로 779 (원종동) 201호,0.0,0.0
850,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안산시 상록구 청곡길 50 (부곡동) ,0.0,0.0
851,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안산시 상록구 청곡길 50 (부곡동) ,0.0,0.0
852,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,0.0,0.0
853,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,0.0,0.0
854,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,0.0,0.0
855,신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,인천광역시 계양구 장제로 923 (병방동) ,0.0,0.0
856,인천광역시수의사회,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ","인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",0.0,0.0
857,대구유기동물보호협회,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시 동구 금강로 151-13 (금강동) ,0.0,0.0
858,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,0.0,0.0
859,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,0.0,0.0
860,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,0.0,0.0
861,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,0.0,0.0
862,부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,0.0,0.0
863,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
864,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
865,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
866,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,전라남도 무안군 무안읍 면주길 99  ,0.0,0.0
867,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시  전동면 미륵당1길 188 (전동면) ,0.0,0.0
868,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시  전동면 미륵당1길 188 (전동면) ,0.0,0.0
869,거창유기동물보호센터,경상남도 거창군 남상면 수남로 1934-12  ,경상남도 거창군 남상면 수남로 1934-12  ,35.62066,127.88759
870,거창유기동물보호센터,경상남도 거창군 남상면 수남로 1934-12  ,경상남도 거창군 남상면 수남로 1934-12  ,35.62066,127.88759
871,의령군 동물보호센터,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군 의령읍 남강로 485-75  ,0.0,0.0
872,의령군 동물보호센터,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군 의령읍 남강로 485-75  ,0.0,0.0
873,의령군 동물보호센터,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군 의령읍 남강로 485-75  ,0.0,0.0
874,거제시유기동물보호소,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소","경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",0.0,0.0
875,거제시유기동물보호소,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소","경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",0.0,0.0
876,거제시유기동물보호소,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소","경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",0.0,0.0
877,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
878,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
879,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
880,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
881,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
882,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,0.0,0.0
883,진주시동물보호센터,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ","경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",0.0,0.0
884,진주시동물보호센터,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ","경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",0.0,0.0
885,진주시동물보호센터,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ","경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",0.0,0.0
886,마산유기동물보호소,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,0.0,0.0
887,청도군동물보호소,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,0.0,0.0
888,청도군동물보호소,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,0.0,0.0
889,청도군동물보호소,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,0.0,0.0
890,영덕유기동물보호센터,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,0.0,0.0
891,영덕유기동물보호센터,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,0.0,0.0
892,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시 용성면 사양지길 95 (용성면) ,0.0,0.0
893,구미시 동물보호센터,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시 해평면 낙동대로 2206  ,36.2254166,128.3621271
894,구미시 동물보호센터,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시 해평면 낙동대로 2206  ,36.2254166,128.3621271
895,김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),0.0,0.0
896,김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),0.0,0.0
897,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
898,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
899,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
900,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
901,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
902,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,0.0,0.0
903,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,0.0,0.0
904,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
905,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
906,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
907,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
908,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
909,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
910,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
911,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
912,학교동물임시보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,0.0,0.0
913,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,전라남도 무안군 무안읍 면주길 99  ,0.0,0.0
914,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,0.0,0.0
915,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,0.0,0.0
916,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,0.0,0.0
917,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,0.0,0.0
918,강진군 유기견 보호소,"전라남도 강진군 강진읍 초지길 109-62 (강진읍, 강진군상하수도사업소) ","전라남도 강진군 강진읍 초지길 109-62 (강진읍, 강진군상하수도사업소) ",0.0,0.0
919,화순군유기동물보호소,전라남도 화순군 한천면 덕음로 115 (한천면) ,전라남도 화순군 한천면 덕음로 115 (한천면) ,0.0,0.0
920,화순군유기동물보호소,전라남도 화순군 한천면 덕음로 115 (한천면) ,전라남도 화순군 한천면 덕음로 115 (한천면) ,0.0,0.0
921,화순군유기동물보호소,전라남도 화순군 한천면 덕음로 115 (한천면) ,전라남도 화순군 한천면 덕음로 115 (한천면) ,0.0,0.0
922,보성유기동물보호센터,전라남도 보성군 노동면 노동천동길 221  ,전라남도 보성군 노동면 노동천동길 221  ,0.0,0.0
923,보성유기동물보호센터,전라남도 보성군 노동면 노동천동길 221  ,전라남도 보성군 노동면 노동천동길 221  ,0.0,0.0
924,고흥군임시보호센터,"전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ","전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ",0.0,0.0
